smiles,docking_score
CN1c2ccccc2[C@]23C[C@H]4[C@H]([C@@H]5[CH]C[N@@]4[C@@H](C5)[C@@H]12)[C@H]3O,-0.909
CO[C@H]1[C@H](C)O[C@H](OCCC(N)=O)C[C@@H]1N,-6.553
CC[C@@H]1CCC[C@@H](O[C@H]2CCO[C@H](OC)[C@H]2O)O1,-4.747
O=S(=O)(O)O[C@H]1C[C@@H](CO)O[C@H](O)[C@@H]1O,-6.185
CCc1c(O)c(C=O)cc2c1OCC2,-7.109
N=C(N)NNC=C1C=Nc2ccccc21,-8.567
C[C@H]1[C@@H](CC(=O)C[C@H](C)c2ccc(O)c(O)c2)CC[C@@H]1O,-6.42
C=C1CO[C@]2(OC)C=C3C=CC(=O)[C@@H](C)[C@]3(C)C[C@]12O,-5.097
COc1cc2cc3[n+](cc2cc1OC)CCc1ccccc1-3,-6.087
COc1ccc2c(=O)c3cc(Cl)ccc3oc2c1,-8.737
CC[C@@H](CC/C=C/[C@H]1C[C@H](OC)CC(=O)O1)OC(C)=O,-5.382
c1cnc2c(c1)-c1cccc3cccc-2c13,-9.152
CCOCc1cc2c(cc1O)C(=O)c1ccccc1C2=O,-7.806
C[C@@H]1CO[C@@]2(C)CC[C@@H]1O2,-4.444
C/C(=C\CC(=O)O)[C@H](C)O,-5.485
C[C@H](O)[C@H](O)/C=C\C=CC(=O)O,-5.739
CC/C=C\C=C(/C)[C@@H](O)CC[C@@H](C)C/C(C)=C/C=C/CC,-6.205
OC[C@H]1OC[C@H](O)[C@H](O)[C@@H]1O[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,-5.534
CC1=CCC[C@]2(C)CC[C@@H]3[C@@H](OC(=O)[C@@H]3C)[C@H]12,-3.8
CCN(CC)C(=O)Oc1ccc2c(c1C)OCC2=O,-6.028
OCC1(CO)CCC[C@H]2C3C[C@H]4[C@H]5CC3(CC[C@@H]21)C[C@@H]45,-3.301
OC[C@H]1O[C@@H](O)[C@H](O)[C@@]1(O)CO,-5.162
CC=C/C=C/[C@H](C)C[C@@H]1CCC[C@H](CC)O1,-6.804
CC1OC(c2ccc3occc(=O)c3c2O)CC(O)C1O,-6.702
OC[C@@H]1OC[C@H](O[C@@H]2OC[C@@H](O)[C@H]2O)[C@H]1O,-5.193
C[C@@H]1OC(=O)C[C@@H]2C(C=O)=CO[C@H](O)[C@H]12,-5.132
C/C=C\CCCC[C@@H](O)C/C=C/C(=O)O,-6.922
C=C1C(=O)O[C@@H](C[C@@H](C)CCC[C@H](C)O)[C@H]1CCO,-5.698
C[S@+]([O-])/C=C/C=O,-3.531
C/C=C/C1=C(/C=C/C)C(=O)[C@@]2(C1)C[C@@H](O)C(=O)O2,-6.712
CC(C)C[C@H](C)C[C@@H](C)C(=O)CCSCCC(=O)O,-5.67
COc1ccc2c(C)nc(N=C(N)N)nc2c1,-8.914
CO[C@@H]1CC[C@@H](NC(C)=O)[C@@H](C)O1,-5.595
CC(=O)OCC#CCSc1nc2ccccc2o1,-6.496
COC(=O)[C@@H]1C(=O)C2=C(C)CN=C2/C1=C1/C[C@@H](C)CN1,-4.785
COc1cccc([C@@H]2OC[C@H]3COC[C@H]32)c1,-6.262
CCOC(=O)NCCCC(N)=O,-5.859
CO[C@@H]1C[C@@H](O)C(=O)N1,-4.894
C[C@@H]1CC[C@@]2(O)[CH]CO[C@@H]2[C@@H]1O,-4.478
C[CH]CC1=CC(=O)C(OC)=C(OC)C1O,-6.574
CC(=O)O[C@H]1COC[C@@H](O[C@H]2C[C@H](O)CCO2)C1,-3.83
Cc1coc(C)c1C[C@@H]1[C@@](C)(CO)[C@@H](O)C[C@H]2O[C@@]12C,-4.449
CO[C@H](C)[C@H](C=O)N(C)C=O,-4.459
CC(=O)OC[C@@H]1[C@H](C)CC[C@@H](O)[C@@]1(C)O,-4.835
C=C(C=O)[C@@H]1CC[C@]2(C)[C@@H]([C@H]1O)[C@H](C)CC[C@H]2O,-5.539
C=C(C)C=CC(C#N)=Cc1cn(C)c2ccccc12,-5.292
C=C(CC)[C@@H]1COC=C([C@H](CC=C(C)C)OC(C)=O)C1,-4.266
CC(=O)O[C@H]1CC[C@@H](OC=O)[C@H]2C[C@H](O)C[C@H](C)[C@@H]21,-5.4
O=C(O)c1ccn(O)c1C(=O)O,-6.141
CC(=O)O[C@H]1[C@H](O)CO[C@]12CCCCO2,-4.623
CO[C@H]1C[C@H](OC[C@@](C)(O)[C@H]2O[C@@H]2C)O[C@H](C)[C@H]1O,-5.13
NCCCCCC(=O)NC(CS)C(=O)NCC(N)=O,-5.617
O=C1c2c(ccc(O)c2O)C(=O)c2c(O)c(O)cc(O)c21,-8.646
NC(=O)CC(O)c1ccc(O)c(Oc2ccccc2)c1,-8.543
CCCCCc1cc(OC)c(Cl)c(O)c1C=O,-6.001
CC1C=CC(C=Cc2c(O)ccc(O)c2C=O)OO1,-6.931
CC(=O)O[C@@H]1CC[C@@H](C)[C@@]23OC(C)(C)[C@@H](CC[C@]12C)[C@H]3O,-2.366
C[C@@H]1[C@@H](C)CC[C@H]1OC(=O)CC(CC=O)CC=O,-5.75
CO[C@@H]1CC[C@@H](O[C@@H]2COC[C@@H](OC)C2)OC1,-3.946
O=c1ccoc2cc3c(c(O)c12)C=CCO3,-8.636
CC(C)[C@@H](O)C(=O)OCC1=COC[C@@H]2[C@]3(CC[C@]12O)CO3,-5.515
CC[C@H](C)C/C(C)=C\CC(=O)C[C@H](O)[C@H](C)[C@H](O)CC,-5.944
C/C=C/[C@](C)(O)C/C=C\C=C\C(C)=C\C=C\CC,-5.942
C/C=C(\C)C/C=C/C(C)=C/[C@@H](C)[C@@H](O)[C@]1(C)O[C@H]1C,-6.655
O=C1NC2Cc3ccc(O)cc3-c3cc(O)cc1c32,-8.53
C/C=C/C=C(C)Cc1ccc(Cl)c(NC)c1,-6.723
CN(C=O)CC[S@@H+]([O-])CC(C=O)N(C)C=O,-5.127
C=C(CO)CO,-3.754
C[C@@H]1C[C@]23C[C@H]1[C@@H](O)[C@@H](O)[C@]2(C)[C@@H](O)[C@@H](O)C[C@H]3C,-1.342
CC[N+](C)(C)CC(=O)O[C@H]1C[C@H](C)CC[C@@H]1C(C)C,-4.961
CCCC(C)[C@H]1O[C@]1(C)/C=C/C=O,-5.134
CC(O)CCC(C=O)OC(=O)c1cc(O)c(O)c(O)c1,-6.281
OC[C@H]1O[C@H](O[C@@H]2CO[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)C[C@@H]1O,-2.909
CC#CC#C[CH][S@@H+](C)[O-],-4.722
O=C(CCO)OC[C@@H]1OC[C@@H](O)[C@@H](O)C1O,-5.178
O=c1cccc([C@H](O)CCCO)o1,-6.641
C/C(=C\CCC[C@H](C)O)C(=O)C1=C(O)[C@H](C)NC1=O,-6.823
O=[PH](O)O,-3.053
CCC[C@@H](O)CCC[C@@H](C)CC[C@H](C)C(=O)O,-6
CO[C@]1(C)O[C@@H]2O[C@H](CO)C[C@H](O)[C@@H]2O1,-4.454
COC(C)(C)[C@H](O)CC/C(C)=C/CO,-5.901
CN1[C@@H]2CC(=O)[C@H]1C[C@@H](O)C2,-4.655
CC(C)=CC[C@]12O[C@H]1C(=O)c1cc(O)cc(O)c1C2=O,-7.1
CC[C@@H]1[C@@H]2CCO[C@@H]2[C@H](O)N[C@H]1C=O,-5.118
CC/C=C(C)/C=C(\C)C=O,-5.631
CC[C@H](C)[C@H](/N=C(\O)[C@@H]1CCCN1C(=O)CO)/C(O)=N/C,-4.157
CC[C@@H](C)C1OC1(C)/C=C/[C@@H](CC)NC=O,-5.706
Cc1c2c(c3cccc(O)c3c1O)C(=O)[C@@H](C)O2,-7.643
CC#C/C=C/[C@H](O)CCCCCC(C)=O,-6.039
COc1cc2c(cc1O)[C@H](Cc1cccc(O)c1)NCC2,-6.759
CC1(C)CCC[C@]23C[C@](C)(CC[C@@H]12)OC3O,-1.758
COCCC(C)CC1CCOC(=O)C1,-5.95
Nc1c(-c2ccccc2)oc2ccccc2c1=O,-9.061
CC(C)(O)[C@@H]1CC[C@@]2(C)CCC[C@@](C)(O)[C@@H]2C1,-4.285
O=CC1=N[C@H](c2c[nH]c3ccccc23)CN1,-7.373
CC(=O)CC(=O)CCC[C@@H](C)SS,-5.406
C[N+]1(C)CCc2ccc([O-])cc2[C@H]1Cc1ccc(O)cc1,-4.091
NC(=O)C(CCO)NC(=O)C(CO)NC(=O)CCO,-5.977
CCN(C)C(=O)[C@@H](C)[C@H]1CC[C@]2(C)CCC[C@H](C)[C@@H]2[C@H]1O,-1.478
CC(C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CO,-6.328
CC1(C)CCc2cc(C=CC(=O)O)ccc2O1,-8.659
C/C=C/[C@@H]1c2cc(C)cc(O)c2C(=O)c2c(O)cc(O)cc21,-9.126
C[C@H]1[C@@H]2CCCC[C@@H]2C[C@@H]2CCC[C@@]21c1ccc(O)cc1,-6.748
COCC=Cc1ccc(O[C@H](C)CO)c(OC)c1,-5.893
O=C(OC1OCC[C@H](O)[C@@H]1O)c1cc(O)c(O)c(O)c1,-7.61
C=CCCCCCCCC(O)O,-6.178
CCCC1=CCCC(C(C)=O)C1,-6.906
CCCCC[C@@H](C)C[C@H](C)[C@H](O)C/C=C/C=C/C(=O)O,-6.222
CCc1cc(O)c(O)c(-c2cc(CCN)ccc2OC)c1,-6.632
C[C@@H]1O[C@@H](OC[C@@H]2C[C@H](O)[C@@H](O)CO2)C[C@H](O)[C@H]1O,-6.082
CC(=O)OCC1(O)OCCC1O,-4.673
C/C=C/[C@@H]1[C@H]2C[C@@H](C)[C@@H](CC)[C@@H]2C=C[C@@H]1C,-4.887
CC[C@H]1O[C@@]2(CCC[C@@H](C)O2)CC[C@@H]1C,-5.441
C[C@@H]1COC(=O)N1,-4.181
CC[C@@H](CC(/C=C/c1ccccc1)OC(C)=O)OC(C)=O,-5.124
Cc1ccc(C(C)N)cc1,-6.417
CN(CC=O)C(=O)[C@H]1C[C@H](O)CN1,-5.182
CCCC(=O)OC(C)C,-4.797
COc1cc(O)c2c(c1)[C@H]1Cc3ccccc3CN1CC2,-6.229
NC(=O)c1csc(CCc2ccccc2)n1,-7.119
C=C[C@@H]1[C@H](C[C@@H]2CC(=O)CCO2)C(C(=O)OC)=CO[C@@H]1O,-2.018
[CH2]C(=O)C(O)C(C)CC1=CC=CCC1,-6.507
CCOCCc1cccc([C@H](C)CC#CO)c1,-6.652
O=C[C@H]1OC[C@H](O)[C@](O)(OO)[C@@]1(O)OO,-4.045
COc1cc(OC(C)=O)c(C)cc1C,-6.44
[CH2]C[C@@H](C)CCC=O,-4.597
CCCCCCCC(=O)N[C@](C)(C=O)CC,-5.148
CC[C@H](C)[C@@H](O)[C@H]1C[C@@H](C)[C@H](OC=O)[C@@H]1C,-6.338
COc1ccc2c(c1)CC[N@+]1(O)Cc3cc(C)ccc3C[C@@H]21,-4.412
C[C@H](OC=O)[C@@H]1CO1,-3.866
C[C@@H]1CC[C@@H](O)[C@H](O[C@H]2C[C@@H](O)CO2)O1,-6.314
[CH2]CC1=C(O)C(=O)C=C(OC)C1=O,-6.017
O=c1cc2oc3ccccc3nc-2c2c(=O)cc[nH]c12,-8.963
COc1cc(O)c2c(c1)C[C@H](c1ccccc1)CC2=O,-8.572
NCCCC[C@@H](NC(=O)c1ccccc1)C(=O)O,-6.956
CC(=CC=CC(C)C)CC(C)C=CCC1CO1,-6.914
CCC[C@H]1OCC[C@@H]([C@](C)(O)[C@H](C)O)O1,-6.185
C[C@@H]1O[C@]23[C@@H](CC[C@H]1[C@@H]2O)CC[C@@H](OC=O)[C@@H]3C,-3.972
CC[C@H](C)CO[C@@H](CC=O)COC(=O)CCC(C)=O,-5.474
CC(=O)[C@@H]1C(C)=CC2=C(CC=N2)[C@H]1C,-4.241
O=C[C@@H]1Cc2cc(Br)ccc2OC1=O,-7.374
C/C=C/C=C/[C@H](O)CC(O)C(C(=O)O)C(C)O,-6.641
C[C@H]1OCC[C@@H](OC(=O)c2ccc(O)c(O)c2)[C@@H]1O,-6.9
Cc1cccc(S(=O)(=O)N2CC3(CC(=O)N(C)O3)C2)c1,-4.561
C[N+](C)(C)[C@H]1[C@@H](O[C@@H]2COCC[C@H]2O)OC[C@@H](O)[C@@H]1O,-3.971
CNC(=O)CC[C@@]1(N)c2ccccc2N[C@@H]1N,-6.759
CC1CC[C@@]2(OC1)OC1CC(C=O)CCC1[C@]21CO1,-3.244
CC(=O)OC[C@@]1(O)C2COC=C[C@H]2[C@H](O)[C@@H]1O,-6.791
Cc1cccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)c1,-9.196
OC[C@H]1O[C@H](O[C@H]2OC[C@@H](O)C[C@H]2O)[C@H](O)C[C@@H]1O,-5.114
CC(C=O)CCNC(=O)C(C)N,-5.833
C=C(CC[C@H]1[C@@H](C)C1(C)C)COC(=O)c1cccnc1,-5.813
C[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H]2C[C@H](O)[C@@H]3C[C@]12OC3(C)C,-2.23
CCCCCC[C@H](N)C[C@H]1C=Cc2ccccc2[C@H]1O,-6.243
Oc1cc(O)c(C[C@@H]2Cc3c(O)cccc3O2)cc1O,-8.538
CCC(=O)NCC(=O)N[C@H]1CCCN(O)C1=O,-5.948
Clc1ccccc1-c1nccc2c1[nH]c1ccccc12,-9.204
CCC(CC)CC[C@@H](CCN)[C@H](CC)[C@@H](O)C(=O)O,-5.783
CO[C@H]1CCO[C@H](C)[C@@H]1O[C@H]1CCC[C@@H](C)O1,-5.922
CC[C@@H](O)CC(=O)O[C@H](CC)C[C@H]1CO1,-5.535
CC(O)C[C@H]1O[C@@](O)(C[C@@H](C)O)C[C@@H](O)[C@@H]1C(=O)O,-5.572
C[C@H]1CC[C@]2(CC[C@H]3C[C@@H]4CCC[C@@H]4O[C@]3(O)C2)C1,-1.131
COP(=O)(OC)O[C@H]1O[C@H](C)CC[C@H]1N,-5.032
C[C@]1(CO)O[C@]23C[C@H]1CC[C@@H]2[C@@H](O)[C@H](O)C[C@]3(C)O,-3.47
C[C@H](C(=O)O)[C@@H]1CCN2CCc3c([nH]c4ccccc34)[C@@H]2C1,-4.628
Cn1cc(C(=O)NCc2ccccc2)c2ccccc2c1=O,-8.553
OC1=C2CNC(=S)N=C2c2ccccc21,-8.486
CC1=C2[C@@H](O)[C@@]3(C)[C@H](C[C@H]2OC1=O)[C@H](O)CC[C@@H]3C,-4.78
C/C=C(\CO)[C@H](O)CC=C(C)C,-5.89
CC/C(=C\C1(CC)C[C@H](CC)COO1)CC(C)CC,-5.431
C/C=C\C(=O)OC[C@@H](CO)OC(=O)/C=C/SC,-5.83
CN1C(=O)N=C(O)C2NC(C=O)CNC21,-4.873
C/C=C(/C)C(=O)OC[C@@H]1OCC[C@H](O)[C@@H]1O,-5.371
C=C(CO)[C@@H](OC=O)[C@@H](O)C=O,-4.854
Cc1coc2cc3c(c(CO)c12)[C@@H](C)[C@H](O)C=C3,-6.706
CNCCNC(=O)c1c(O)nc2cc(OC)ccc2c1O,-8.591
C[C@H](/N=C(/O)[C@@H](C)N)C(=O)N(C)CCS,-4.779
O=C(O)[C@H]1OC[C@@]2(O)C=C[C@H]([C@@H]3CNCN3)[C@]1(O)[C@H]2O,-0.589
CC(C)CCC[C@]1(C)O[C@H]1CO,-5.831
COc1cc(O)ccc1CCCc1ccc(C)cc1O,-7.539
COc1ccc(N2C(=O)C[C@]2(C)C=O)cc1,-4.914
CNC/C(O)=N/C/C(O)=N/C/C(O)=N\CC(=O)N(C)C,-6.01
C[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O)[C@@H]1O,-5.085
CC(C)=CCc1ccc(O)c2c1CNC2=O,-8.246
CSC[C@@H](C=O)/N=C(\O)C(N)CO,-4.952
CCCc1cc2c(=O)ccoc2cc1OS(C)(=O)=O,-4.63
C=C[C@@](C)(/C=C/c1ccc(O)cc1)CCCC(C)C,-6.13
COc1cc(C)c2c(c1)oc1cc(O)cc(C)c12,-7.561
Cc1cc2c(O)c(N)c(Cl)c(O)c2cc1O,-8.967
C[C@H]1C(=O)CCN2C(=O)[C@H]3[C@@H](C(=O)O)[C@H]4C=C[C@@]3(O4)[C@@H]12,-4.399
C[C@@H]1C(=O)CCN2C(=O)[C@H]3[C@H](C=O)[C@H]4C=C[C@@]3(O4)[C@H]12,-5.349
[CH2]CCCCCCCCCCC[C@@H](C)CCCCCC,-5.43
O=C(CCCCO)Nc1ccccc1C(=O)O,-6.985
C[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O,-5.184
COc1cccc([C@@H]2C[C@H]3OCC[C@H]3O2)c1,-7.488
C[C@@H]1[C@@H](C)C[C@H]1C(=O)O,-5.412
CC(=O)O[C@@H]1CC[C@](C)(O)[C@]23OC[C@](C)(CC[C@@]12C)[C@@H]3O,-3.367
CC(C)C(=O)OC[C@@H]1C[C@H](OC(=O)C(C)C)CO1,-5.607
Nc1ccc2[nH]c(=O)c3ccccc3c2c1,-9.478
COc1ccc([C@@H](O)[C@@H](C=O)CC(N)=O)cc1,-7.174
C[C@H]1C[C@H](O)[C@@H](O)[C@H](O[C@@H]2CCOC[C@@H]2O)O1,-5.75
c1cc2ccc3cc4c(c5ccc(c1)c2c35)OCO4,-9.314
C/C=C/C=C/C[C@H](OC(=O)CC)[C@@H](C)[C@H](O)CC,-5.701
C[C@H]1C[C@H](c2ccc(O)cc2)OC1=O,-7.138
COc1ccc2c(c1O)C(=O)C[C@@H](c1ccccc1)O2,-8.961
Oc1ccc([C@H]2Cc3c(O)cccc3O2)cc1O,-7.153
CC[C@]1(C=O)O[C@@H]1CCCN=C(N)N,-5.542
C[C@H]1[C@H]2CCC=C3[C@H](O)OC[C@@]32CC[C@@H]1C,-2.832
CNCC[C@@H]1C=C[C@H](O)CC1,-5.413
OC1CO[C@H](n2cnc3cncnc32)C1,-6.036
CC#CC[C@@H](c1ccncc1)c1cccc(O)c1,-7.178
C[C@H](O)CC#CCC1=Cc2[nH]ccc2[C@@H](C)[C@@H]1C(=O)CC=O,-2.384
CC(C)CCC(=O)N[C@@H](CC(N)=O)C(=O)NCC=O,-6.123
O=c1oc2cc(O)ccc2cc1-c1cccnc1,-8.741
CCCCCCC[C@@H]1C[C@@H]2CC[C@H]3C[C@@H](C)NC(=[N+]23)N1,-7.84
C[C@@H]1C[C@@H]2CC[C@H]1C2,-3.835
N=NCNCCCN,-4.227
NC(=O)[C@@H]1C[C@@H](N)CCN1S(=O)(=O)c1ccccc1,-3.392
Cc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,-8.87
O[C@H]1COC[C@H](O[C@@H]2C[C@H](O)[C@H](O)CO2)C1,-5.673
C[C@@H]1C[C@H](O)C[C@H](O[C@@H]2C[C@H](O)OC[C@H]2O)O1,-6.144
CC(=O)Oc1cc2c(O)cc(C)cc2cc1O,-8.872
CO[C@H]1CCC(COC(=O)c2ccccc2)O1,-6.432
NC(N)C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,-5.983
CC1O[C@@H](O)[C@@H](OC=O)C(O)[C@@H]1O,-3.959
CC(=O)Nc1cc2c(cc1O)OC(=O)CC2,-8.595
C[C@@H](N)C(=O)N[C@H](C)C(=O)N[C@H](C=O)CO,-5.311
NC1=C2C(=O)c3c(O)cccc3C(O)=C2c2c(O)cccc21,-8.579
C[C@@H]1O[C@H](O[C@@H]2CO[C@@H](O)[C@H](O)[C@H]2O)C[C@H](O)[C@H]1O,-4.252
C/C=C(C)\C=C\C=C/CC(C)C,-6.578
CC(C)CC(CC=O)c1occc(=O)c1O,-5.631
CC1(O)COC(c2ccc(O)cc2)C1,-6.333
COC(=O)CCC(CC(O)C=O)C(=O)OC,-5.649
Cc1cc2nc3cc(CO)ccc3nc2cc1CO,-8.491
CC1=C[C@@H](C(=O)O)[C@@H]2CCO[C@@H]2[C@@H]1O,-6.26
COc1c(O)cc2c(c1O)[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1OC2=O,-6.164
CC1O[C@H](OC2[C@@H](O)[C@@H](O)C(C)O[C@@H]2O)C(O)C[C@H]1O,-3.989
C=C1C=CCC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C,-4.389
CC1NCCc2ccc(Oc3ccccc3)cc21,-9.049
CCCC[C@@H](C=O)NC(=O)N[C@@H](C)C(=O)O,-5.82
O=C(CCc1ccccc1)NCc1cscn1,-6.514
O=Cc1coc2ccc(OC(=O)C=Cc3ccccc3)cc12,-7.141
COc1ccc(NC(=O)c2c(C)oc3ccccc23)cc1,-6.509
C[CH][C@@H]1C=C[C@@H]2[C@@H](O)[C@@H](C)C[C@H](C)[C@H]2[C@@H]1C,-5.477
O=C1CCn2c3ccccc3c3ccnc1c32,-8.549
C[C@@H]1C[C@@H](O)[C@@H](O)[C@@H](O[C@H]2[C@@H](O)[C@@H](O)[C@H](O)O[C@@H]2C)O1,-4.263
COc1cc(CCC(N)=O)cc2c1OCC2,-7.058
[CH2]c1c2ccccc2cc2ccccc12,-9.198
C=C(C(C)O)[C@H](O)[C@@H]1CC[C@H](C)[C@@H]1OC=O,-6.168
CCC(=O)O[C@H](C)C[C@@H](O)CC[C@@H](C)[C@@H](C)OC(C)=O,-5.463
CC1=CC(=O)C[C@H](C)[C@H]1/C=C/[C@H](C)O,-5.317
CCC(=O)c1cc(C)c(CC)o1,-6.446
O=CC(C=O)CC(=O)O,-4.424
COc1cccc2c1O[C@H](c1ccccc1)[C@@H](O)[C@H]2O,-4.526
CC(C)NP(O)(=S)Oc1ccccc1C=O,-5.731
C[C@@H]1[C@H]2[C@H](O)OC=C(C=O)[C@@]2(O)C[C@@H]1O,-6.108
CC(C)=CCC/C(C)=C/CO[C@@H]1OCC[C@H](O)[C@@H]1O,-6.006
O=C(C1CC1)N1CCN2C(=O)N(C3CCCCC3)C[C@H]2C1,-6.465
CC(C)[C@@H](NC=O)C(=O)N1CCc2ccccc2C1,-5.425
O=C(O)[C@@H]1OCC[C@@H](O[C@H]2OC[C@@H](O)[C@H](O)[C@@H]2O)[C@H]1O,-5.54
O=C(C[n+]1cccc2ccccc21)c1ccc([N+](=O)[O-])cc1,-7.258
CC(C)CC(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(N)=O,-6.727
CCC(C)=C[C@H]1C[C@](C)(O)CO1,-5.969
CC(=O)N1c2ccccc2[C@]23CN4CCC(C[C@H]42)C[C@H]13,-2.432
NC(=O)[C@@H]1C[C@@H](Oc2nccc3ccc(Cl)cc23)CN1,-7.105
C[CH]C1OCCC[C@@H]1C,-5.613
O[C@H]1CO[C@H](OC[C@@H]2CCCCO2)[C@H](O)C1,-6.257
C=C1[C@@H](CO)[C@](C)([C@H](O)CCCC)CC[C@@H]1O,-5.081
CC(=O)O[C@@H]1CC[C@H](O[C@@H]2COC[C@H](O)C2)O[C@H]1C,-5.698
C[C@@H]1CCc2cc3[nH]ccc3c3cccc1c23,-9.138
CC(C=CC=O)=CC(C)C(O)CC(C)C,-5.752
CC[C@@H]1CC[C@@H](CC=O)OO1,-5.824
CCOC(=O)C(C)(C=O)CO,-4.054
CCC1(CC)C(=O)NC(=O)N=C1S,-4.583
CCCC(=O)O[C@@H](CC=O)[C@H](CCC[C@@H](C)CC)OC,-5.372
CC(C)[C@@H]1CCC(C)(C)C1[C@@H](O)CC(C)(C)O,-3.904
CCC/N=C(\O)[C@@H]1CSC=N1,-4.494
CCC(=O)O[C@H]1CC[C@@H](CO)OC1,-6.142
CCC1(CC)C(=O)Cc2oc(C(C)C)cc2C1=O,-3.119
Cc1c(=O)oc2c(C(=O)O)c3nc4ccccc4[nH]c3cc12,-9.293
C[C@@H]1OC[C@@H](O[C@@H]2O[C@H](CO)C[C@H](O)[C@H]2O)[C@H](O)[C@@H]1O,-5.23
CCC/C=C\C=CC(=O)O[C@H](C)CCCC,-5.88
Cn1ccc2c(C(=O)Nc3ccc4[nH]ccc4c3)cccc21,-7.518
CC[C@@H](C(N)=O)N(C)[C@H](C(=O)N1CCCC1)C(C)C,-3.821
O=CO[C@@H]1[C@@H](O)[C@H](O)CC[C@H]1O,-5.942
C[C@H]1C[C@@H](Cc2ccccc2)[C@H]2C=C[C@@H](c3ccccc3)[C@@H]21,-5.327
CCC1=C(O)C(=C2C(=O)Oc3cc(O)c(O)cc32)OC1=O,-9.052
Cc1cc2cc(C=O)c(=O)c(C(=O)O)cc2cc1C,-5.922
C[C@@H](C[C@H]1OC(=O)c2cc(O)c(O)c(O)c2[C@@H]1O)OC=O,-5.683
CCCCCCC[C@@H](O)CC,-5.877
C=C(CC=O)c1c(OC)cc(OC)cc1OC,-5.523
Cc1c2c(c3c(C)c(O)cc(O)c3c(=O)c1O)COC2,-5.453
C[C@H]1O[C@@]23C[C@@H]1C[C@@H](O)[C@H]2CC[C@H](O)[C@]3(C)O,-5.135
O=C1CCCN1Cc1ccc2ccc3cc(O)ccc3c2c1,-8.414
CC(=O)Oc1c(C)cc([C@H]2CCCCO2)cc1C=O,-6.137
C/C=C1\[C@@H](O)OC=C(C(=O)O)[C@@H]1CC(=O)O,-6.305
O=CC=Cc1ccc(O)c(OCC(=O)O)c1,-6.96
O=C1CC(=O)NC(=NCCCO)N1,-6.179
N=CNCCc1ccccc1,-6.584
C[C@H]1CC[C@H](O)[C@H]2C[C@H](O)[C@H]3C[C@]21OC3(C)C,-1.641
CO[C@@H]1C(O)C(O)CO[C@@H]1C,-4.817
C[C@H](/N=C(\O)c1cocn1)C(=O)O,-5.51
CCCCC/C=C\[C@@H](C)[C@H](O)C(C)COC(C)=O,-5.913
O=CO[C@H]1[C@@H]2C=CO[C@@H](O[C@H]3CC[C@H](O)CO3)[C@@H]2[C@H]2O[C@@H]12,-6.472
O[C@H]1C=C[C@H](O)C=C1,-5.157
CC1(C)CC(O)CC2(C)C1CCC13CCC(CCC12)C3,-4.647
COc1ccc(C[C@H](NC(C)=O)C(=O)O)cc1Cl,-6.658
CC(=O)OC[C@H](O)[C@H]1O[C@H]1C,-4.999
CC1=C(Cl)c2nc(C)cc3cc(O)cc(c23)O1,-5.832
COc1ccccc1NC(N)=S,-6.702
CC(C)[C@@H]1C[C@@](CCNC=O)(c2ccccc2)CCO1,-5.431
O=C1NCC2CC1CN1C(=O)CCC[C@@H]21,-4.089
CCC[C@H](C)[C@@H](O)[C@H](O)C=O,-5.327
O=COC1COC(O)[C@@H](O)[C@H]1OC=O,-5.55
C[C@@H]1OC[C@@H](O)C[C@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-5.056
CC(C)C(N)C(=O)NCCc1cccc(CC=O)c1,-6.99
C[C@@H]1CC[C@@H](C)[C@]2(O1)O[C@](C)(C1CC[C@H](C)O1)C[C@H]2C,-5.665
CO[C@@H]1OC[C@@H](O[C@@H]2CCC[C@@H](C)O2)C[C@@H]1N,-5.282
C[C@@H](N)Cc1ccc(O)cc1,-6.098
CC[C@H](C)CC[C@@H](NC=O)[C@@H](O)C=O,-6.061
CCCCCNC(=O)CO,-5.269
CO[C@H]1CO[C@H](O[C@@H]2CO[C@H](CO)[C@H]2O)C[C@@H]1O,-4.79
CCC[C@](C)(O)CO,-4.376
CC(=O)N1CCCC[C@H]1C(=O)N1C(C=O)=CC[C@@H](O)[C@@H]1C,-2.065
COc1cc(C(=O)O)c(N[C@H](C)CO)cc1O,-7.148
C=C(CCC)[C@@H]1COC/C(=C/C=C/C(C)(C)O)C1,-5.097
CC(C)C[C@@H](C(=O)O[C@@H](C=O)C(C)C)N(C)C,-4.741
CC(C)C[C@H](C)C[C@@H](C)C(=O)/C=C/C=C/[C@@](C)(O)CO,-5.639
